part	rank	time	name	year	day
1	87	Dec 11  00:22:31	chz16	2015	11
1	88	Dec 11  00:22:36	balidani	2015	11
1	89	Dec 11  00:23:01	Nathaniel Lovin	2015	11
1	90	Dec 11  00:23:02	(AoC++)	2015	11
1	91	Dec 11  00:23:08	David Castillo	2015	11
1	92	Dec 11  00:23:32	xxfelixxx	2015	11
1	93	Dec 11  00:23:56	adelzhang	2015	11
1	94	Dec 11  00:24:01	Hwesta	2015	11
1	95	Dec 11  00:24:05	codebje	2015	11
1	96	Dec 11  00:24:13	Chris Lefever	2015	11
1	97	Dec 11  00:24:18	(anonymous user #10242)	2015	11
1	98	Dec 11  00:24:21	ns-szhang	2015	11
1	99	Dec 11  00:24:24	GiedriusS	2015	11
1	100	Dec 11  00:24:24	Matthew L. Curry	2015	11
2	1	Dec 11  00:03:28	0x0dea	2015	11
2	2	Dec 11  00:04:50	Pavel Egorov	2015	11
2	3	Dec 11  00:04:52	glguy	2015	11
2	4	Dec 11  00:05:57	dragonnyxx	2015	11
2	5	Dec 11  00:07:05	asross	2015	11
2	6	Dec 11  00:07:43	jkseppan	2015	11
2	7	Dec 11  00:08:05	tianyi5309	2015	11
2	8	Dec 11  00:08:47	Anthony Nguyen	2015	11
2	9	Dec 11  00:08:52	edanaher	2015	11
2	10	Dec 11  00:08:56	David Clyde	2015	11
2	11	Dec 11  00:09:06	elbeno	2015	11
2	12	Dec 11  00:09:16	msullivan	2015	11
2	13	Dec 11  00:09:17	djimbob	2015	11
2	14	Dec 11  00:09:42	malisper	2015	11
2	15	Dec 11  00:09:50	Arnav Sastry	2015	11
2	16	Dec 11  00:10:11	Michael Giuffrida	2015	11
2	17	Dec 11  00:10:14	fnuttplus	2015	11
2	18	Dec 11  00:10:19	(anonymous user #25948)	2015	11
2	19	Dec 11  00:10:41	Sreeram Ramachandran	2015	11
2	20	Dec 11  00:10:46	Raven Black	2015	11
2	21	Dec 11  00:10:52	Piotr Piatkowski	2015	11
2	22	Dec 11  00:10:55	grencez	2015	11
2	23	Dec 11  00:11:04	marcusstuhr	2015	11
2	24	Dec 11  00:11:16	Kevin Shu	2015	11
2	25	Dec 11  00:11:30	JeffBobbo	2015	11
2	26	Dec 11  00:11:56	Avery Crespi	2015	11
2	27	Dec 11  00:12:00	tomtheisen	2015	11
2	28	Dec 11  00:12:03	FuriousProgrammer	2015	11
2	29	Dec 11  00:12:03	Bradcomp	2015	11
2	30	Dec 11  00:12:06	dougg3	2015	11
2	31	Dec 11  00:12:16	Tag	2015	11
2	32	Dec 11  00:12:37	Benoit Hiller	2015	11
2	33	Dec 11  00:12:40	Rob Biedenharn	2015	11
2	34	Dec 11  00:12:44	Paul Hankin	2015	11
2	35	Dec 11  00:12:46	Ian Fade	2015	11
2	36	Dec 11  00:12:46	Talchas	2015	11
2	37	Dec 11  00:12:46	m1el	2015	11
2	38	Dec 11  00:12:56	Elliott Sales de Andrade	2015	11
2	39	Dec 11  00:12:57	Jacob Young	2015	11
2	40	Dec 11  00:13:02	Thomas Holmes	2015	11
2	41	Dec 11  00:13:10	Igor Naverniouk	2015	11
2	42	Dec 11  00:13:15	Cory Chamblin	2015	11
2	43	Dec 11  00:13:22	IMovedYourCheese	2015	11
2	44	Dec 11  00:13:27	(anonymous user #35470)	2015	11
2	45	Dec 11  00:13:31	jweather	2015	11
2	46	Dec 11  00:13:50	Octav Zlatior	2015	11
2	47	Dec 11  00:14:16	ahorner	2015	11
2	48	Dec 11  00:14:18	Mikachu	2015	11
2	49	Dec 11  00:14:22	charlieschmidt	2015	11
2	50	Dec 11  00:14:48	Andrew Skalski	2015	11
2	51	Dec 11  00:14:54	Robert Offner	2015	11
2	52	Dec 11  00:14:59	Chris Moyer	2015	11
2	53	Dec 11  00:15:23	adriweb	2015	11
2	54	Dec 11  00:15:30	red75prime	2015	11
2	55	Dec 11  00:15:39	(anonymous user #35749)	2015	11
2	56	Dec 11  00:15:48	Paul Johnson	2015	11
2	57	Dec 11  00:15:55	dylanhart	2015	11
2	58	Dec 11  00:16:01	Thomas Peters	2015	11
2	59	Dec 11  00:16:01	ferris	2015	11
2	60	Dec 11  00:16:07	0	2015	11
2	61	Dec 11  00:16:17	Nick Parisi	2015	11
2	62	Dec 11  00:16:49	Lincoln Atkinson	2015	11
2	63	Dec 11  00:16:55	Mark Kahn	2015	11
2	64	Dec 11  00:17:03	adelzhang	2015	11
2	65	Dec 11  00:17:07	Tryneus	2015	11
2	66	Dec 11  00:17:09	Patrick Carroll	2015	11
2	67	Dec 11  00:17:18	Blecki	2015	11
2	68	Dec 11  00:17:26	Matt Creenan	2015	11
2	69	Dec 11  00:17:38	Hugh Jackson	2015	11
2	70	Dec 11  00:17:45	Eli Lipsitz	2015	11
2	71	Dec 11  00:18:25	smarlow	2015	11
2	72	Dec 11  00:18:35	notmrregular	2015	11
2	73	Dec 11  00:18:52	relsqui	2015	11
2	74	Dec 11  00:18:52	Roderic Day	2015	11
2	75	Dec 11  00:18:55	soolar	2015	11
2	76	Dec 11  00:18:56	@jsbluethree	2015	11
2	77	Dec 11  00:19:04	Thomas Scallon	2015	11
2	78	Dec 11  00:19:04	Keegan Carruthers-Smith	2015	11
2	79	Dec 11  00:19:37	Chris Penner	2015	11
2	80	Dec 11  00:19:41	jneubrand	2015	11
2	81	Dec 11  00:19:51	xxfelixxx	2015	11
2	82	Dec 11  00:20:04	David Castillo	2015	11
2	83	Dec 11  00:20:04	Ярослав Свиридов	2015	11
2	84	Dec 11  00:20:15	Thomas Carpenter	2015	11
2	85	Dec 11  00:20:28	fenomas	2015	11
2	86	Dec 11  00:20:31	wooferzfg	2015	11
2	87	Dec 11  00:20:35	Rok Kralj	2015	11
2	88	Dec 11  00:20:38	Austin	2015	11
2	89	Dec 11  00:20:45	Andre LeBlanc	2015	11
2	90	Dec 11  00:21:36	Geordie Millar	2015	11
2	91	Dec 11  00:21:48	(AoC++)	2015	11
2	92	Dec 11  00:22:10	balidani	2015	11
2	93	Dec 11  00:22:10	Chris Lefever	2015	11
2	94	Dec 11  00:22:12	chz16	2015	11
2	95	Dec 11  00:22:25	Nathaniel Lovin	2015	11
2	96	Dec 11  00:22:34	(anonymous user #18180)	2015	11
2	97	Dec 11  00:22:38	Dwayne Towell	2015	11
2	98	Dec 11  00:22:39	Matthew L. Curry	2015	11
2	99	Dec 11  00:23:18	Hwesta	2015	11
2	100	Dec 11  00:23:30	(anonymous user #10242)	2015	11
1	1	Dec 12  00:03:54	(anonymous user #31658)	2015	12
1	2	Dec 12  00:04:25	ahorner	2015	12
1	3	Dec 12  00:05:58	@kejadlen	2015	12
1	4	Dec 12  00:06:22	Eli Lipsitz	2015	12
1	5	Dec 12  00:06:43	Andrew Skalski	2015	12
1	6	Dec 12  00:07:02	Austin	2015	12
1	7	Dec 12  00:07:26	tonyta	2015	12
1	8	Dec 12  00:07:35	g-p-g	2015	12
1	9	Dec 12  00:08:02	edanaher	2015	12
1	10	Dec 12  00:08:11	Alex Crimi	2015	12
1	11	Dec 12  00:08:14	marchelzo	2015	12
1	12	Dec 12  00:08:18	jtbandes	2015	12
1	13	Dec 12  00:08:27	balidani	2015	12
1	14	Dec 12  00:08:31	minno726	2015	12
1	15	Dec 12  00:08:41	(anonymous user #19765)	2015	12
1	16	Dec 12  00:08:50	jkseppan	2015	12
1	17	Dec 12  00:08:54	(anonymous user #44119)	2015	12
1	18	Dec 12  00:08:57	bufordsharkley	2015	12
1	19	Dec 12  00:09:18	@hythloday	2015	12
1	20	Dec 12  00:10:20	Michael Ratliff	2015	12
1	21	Dec 12  00:10:26	ethankward	2015	12
1	22	Dec 12  00:10:34	phil_r	2015	12
1	23	Dec 12  00:11:25	Elliott Sales de Andrade	2015	12
1	24	Dec 12  00:11:31	AleisterAeon	2015	12
1	25	Dec 12  00:11:47	reci	2015	12
1	26	Dec 12  00:11:50	monk-time	2015	12
1	27	Dec 12  00:11:51	msullivan	2015	12
1	28	Dec 12  00:11:55	player1537	2015	12
1	29	Dec 12  00:11:57	Robert Offner	2015	12
1	30	Dec 12  00:11:57	Doug Orleans	2015	12
1	31	Dec 12  00:12:13	0	2015	12
1	32	Dec 12  00:12:21	(anonymous user #14246)	2015	12
1	33	Dec 12  00:12:24	(anonymous user #3311)	2015	12
1	34	Dec 12  00:12:35	Chandler	2015	12
1	35	Dec 12  00:12:45	Allison Lara	2015	12
1	36	Dec 12  00:12:57	fenomas	2015	12
1	37	Dec 12  00:13:03	ratmatix	2015	12
1	38	Dec 12  00:13:42	stranac	2015	12
1	39	Dec 12  00:13:44	def-	2015	12
1	40	Dec 12  00:13:52	dougg3	2015	12
1	41	Dec 12  00:14:01	RZachLamberty	2015	12
1	42	Dec 12  00:14:06	malisper	2015	12
1	43	Dec 12  00:14:12	Mause	2015	12
1	44	Dec 12  00:14:18	Paul Hankin	2015	12
1	45	Dec 12  00:14:21	@callmewuest	2015	12
1	46	Dec 12  00:14:48	Daniel Gibbs	2015	12
1	47	Dec 12  00:14:55	Willux	2015	12
1	48	Dec 12  00:15:33	Igor Naverniouk	2015	12
1	49	Dec 12  00:15:47	Anthony Nguyen	2015	12
1	50	Dec 12  00:16:11	kivikakk	2015	12
1	51	Dec 12  00:16:16	gareve	2015	12
1	52	Dec 12  00:16:20	Cory Chamblin	2015	12
1	53	Dec 12  00:16:37	f2f	2015	12
1	54	Dec 12  00:16:49	(anonymous user #32268)	2015	12
1	55	Dec 12  00:16:51	Luan Castro	2015	12
1	56	Dec 12  00:16:53	(anonymous user #18180)	2015	12
1	57	Dec 12  00:16:56	imapiekindaguy	2015	12
1	58	Dec 12  00:17:08	lukechampine	2015	12
1	59	Dec 12  00:17:21	Brian Lee	2015	12
1	60	Dec 12  00:17:29	ferris	2015	12
1	61	Dec 12  00:17:44	(anonymous user #10353)	2015	12
1	62	Dec 12  00:17:50	Eric Davies	2015	12
1	63	Dec 12  00:17:58	Chris Akers	2015	12
1	64	Dec 12  00:18:08	Keegan Carruthers-Smith	2015	12
1	65	Dec 12  00:18:11	Domantas Jadenkus	2015	12
1	66	Dec 12  00:18:27	Sam	2015	12
1	67	Dec 12  00:18:53	ferricguy	2015	12
1	68	Dec 12  00:19:16	johnny5th	2015	12
1	69	Dec 12  00:19:25	N Murdoch	2015	12
1	70	Dec 12  00:19:28	djimbob	2015	12
1	71	Dec 12  00:19:41	dsemi	2015	12
1	72	Dec 12  00:19:48	jneubrand	2015	12
1	73	Dec 12  00:20:26	japillow	2015	12
1	74	Dec 12  00:20:35	Bradcomp	2015	12
1	75	Dec 12  00:20:49	rahulsom	2015	12
1	76	Dec 12  00:20:54	Raven Black	2015	12
1	77	Dec 12  00:20:58	Jonathan Ostrander	2015	12
1	78	Dec 12  00:21:41	Andre LeBlanc	2015	12
1	79	Dec 12  00:21:50	Jerome Brock	2015	12
1	80	Dec 12  00:21:52	randrews	2015	12
1	81	Dec 12  00:21:56	Pavel Egorov	2015	12
1	82	Dec 12  00:22:00	Chouser	2015	12
1	83	Dec 12  00:22:07	bildzeitung	2015	12
1	84	Dec 12  00:22:14	Hugh Brown	2015	12
1	85	Dec 12  00:22:34	Consonant Wave	2015	12
1	86	Dec 12  00:22:43	bryan	2015	12
1	87	Dec 12  00:22:46	JP Burke	2015	12
1	88	Dec 12  00:22:51	Bali_Balo	2015	12
1	89	Dec 12  00:22:55	tomtheisen	2015	12
1	90	Dec 12  00:23:18	jsachs	2015	12
1	91	Dec 12  00:23:37	Tom Davies	2015	12
1	92	Dec 12  00:23:43	Briar Rose Schreiber	2015	12
1	93	Dec 12  00:24:00	Jorene René	2015	12
1	94	Dec 12  00:24:14	soolar	2015	12
1	95	Dec 12  00:24:22	Hwesta	2015	12
1	96	Dec 12  00:24:35	mathiasvr	2015	12
1	97	Dec 12  00:24:36	JLRishe	2015	12
1	98	Dec 12  00:25:23	Russ Ford	2015	12
1	99	Dec 12  00:25:30	Antti Kangasrääsiö	2015	12
1	100	Dec 12  00:25:41	Jeremy	2015	12
2	1	Dec 12  00:01:31	malisper	2015	12
2	2	Dec 12  00:01:46	Kesavan Yogeswaran	2015	12
2	3	Dec 12  00:02:18	jtbandes	2015	12
2	4	Dec 12  00:02:21	hagabaka	2015	12
2	5	Dec 12  00:02:24	gareve	2015	12
2	6	Dec 12  00:02:39	(anonymous user #31658)	2015	12
2	7	Dec 12  00:02:39	@kejadlen	2015	12
2	8	Dec 12  00:02:39	(anonymous user #47933)	2015	12
2	9	Dec 12  00:02:42	phil_r	2015	12
2	10	Dec 12  00:02:47	Cory Chamblin	2015	12
2	11	Dec 12  00:02:49	ahorner	2015	12
2	12	Dec 12  00:02:50	stranac	2015	12
2	13	Dec 12  00:02:56	soolar	2015	12
2	14	Dec 12  00:02:57	ratmatix	2015	12
2	15	Dec 12  00:02:57	Jeremy	2015	12
2	16	Dec 12  00:03:02	Sreeram Ramachandran	2015	12
2	17	Dec 12  00:03:03	dsemi	2015	12
2	18	Dec 12  00:03:09	dragonnyxx	2015	12
2	19	Dec 12  00:03:13	(AoC++)	2015	12
2	20	Dec 12  00:03:28	Adam Urato	2015	12
2	21	Dec 12  00:03:29	Jonah	2015	12
2	22	Dec 12  00:03:30	Steven LoFurno	2015	12
2	23	Dec 12  00:03:30	dylanhart	2015	12
2	24	Dec 12  00:03:31	elbeno	2015	12
2	25	Dec 12  00:03:34	tianyi5309	2015	12
2	26	Dec 12  00:03:35	Anthony Nguyen	2015	12
2	27	Dec 12  00:03:35	cryptonaut	2015	12
2	28	Dec 12  00:03:37	elazar	2015	12
2	29	Dec 12  00:03:40	jkseppan	2015	12
2	30	Dec 12  00:03:41	(anonymous user #3311)	2015	12
2	31	Dec 12  00:03:41	Jeff Jankowski	2015	12
2	32	Dec 12  00:03:47	marchelzo	2015	12
2	33	Dec 12  00:03:56	Jaroslaw Sadziński	2015	12
2	34	Dec 12  00:04:06	Joel Lathrop	2015	12
2	35	Dec 12  00:04:06	Tag	2015	12
2	36	Dec 12  00:04:10	N Murdoch	2015	12
2	37	Dec 12  00:04:10	(anonymous user #32268)	2015	12
2	38	Dec 12  00:04:12	Allison Lara	2015	12
2	39	Dec 12  00:04:16	0x0dea	2015	12
2	40	Dec 12  00:04:19	0	2015	12
2	41	Dec 12  00:04:37	Kevin Zhang	2015	12
2	42	Dec 12  00:04:39	adriweb	2015	12
2	43	Dec 12  00:04:42	minno726	2015	12
2	44	Dec 12  00:04:43	Andrew Skalski	2015	12
2	45	Dec 12  00:04:49	marcusstuhr	2015	12
2	46	Dec 12  00:04:59	(anonymous user #44119)	2015	12
2	47	Dec 12  00:05:00	reci	2015	12
2	48	Dec 12  00:05:13	Bill Barry	2015	12
2	49	Dec 12  00:05:16	Eli Lipsitz	2015	12
2	50	Dec 12  00:05:16	alexmaswarrior	2015	12
2	51	Dec 12  00:05:18	jlmcmchl	2015	12
2	52	Dec 12  00:05:20	RZachLamberty	2015	12
2	53	Dec 12  00:05:22	def-	2015	12
2	54	Dec 12  00:05:28	Apitheia	2015	12
2	55	Dec 12  00:05:30	@geoffcanyon	2015	12
2	56	Dec 12  00:05:30	Scott Frazier	2015	12
2	57	Dec 12  00:05:31	AleisterAeon	2015	12
2	58	Dec 12  00:05:32	Chris Indoe	2015	12
2	59	Dec 12  00:05:34	pdcamilleri	2015	12
2	60	Dec 12  00:05:35	Austin	2015	12
2	61	Dec 12  00:05:36	Pavel Egorov	2015	12
2	62	Dec 12  00:05:39	johnny5th	2015	12
2	63	Dec 12  00:05:40	bufordsharkley	2015	12
2	64	Dec 12  00:05:41	Doug Orleans	2015	12
2	65	Dec 12  00:05:42	fenomas	2015	12
2	66	Dec 12  00:05:46	jspeiser	2015	12
2	67	Dec 12  00:05:53	1337Flash	2015	12
2	68	Dec 12  00:05:53	(anonymous user #19765)	2015	12
2	69	Dec 12  00:05:55	tetrabinary	2015	12
2	70	Dec 12  00:06:09	(anonymous user #18180)	2015	12
2	71	Dec 12  00:06:15	tonyta	2015	12
2	72	Dec 12  00:06:16	edanaher	2015	12
2	73	Dec 12  00:06:22	Russ Ford	2015	12
2	74	Dec 12  00:06:26	(anonymous user #32039)	2015	12
2	75	Dec 12  00:06:31	Jonathan Ostrander	2015	12
2	76	Dec 12  00:06:33	Godspiral	2015	12
2	77	Dec 12  00:06:33	(anonymous user #7648)	2015	12
2	78	Dec 12  00:06:34	mattgen88	2015	12
2	79	Dec 12  00:06:37	g-p-g	2015	12
2	80	Dec 12  00:06:38	kittychi	2015	12
2	81	Dec 12  00:06:41	Austin Kong	2015	12
2	82	Dec 12  00:06:42	Alex Crimi	2015	12
2	83	Dec 12  00:06:46	balidani	2015	12
2	84	Dec 12  00:06:48	Domantas Jadenkus	2015	12
2	85	Dec 12  00:06:52	(anonymous user #10353)	2015	12
2	86	Dec 12  00:06:52	hutsboR	2015	12
2	87	Dec 12  00:06:54	Eric Davies	2015	12
2	88	Dec 12  00:06:55	(AoC++)	2015	12
2	89	Dec 12  00:06:57	(anonymous user #11054)	2015	12
2	90	Dec 12  00:07:00	Gary Fixler	2015	12
2	91	Dec 12  00:07:09	Andrew Benson	2015	12
2	92	Dec 12  00:07:12	Hwesta	2015	12
2	93	Dec 12  00:07:17	Simon Rozsival	2015	12
2	94	Dec 12  00:07:18	Blueyleader	2015	12
2	95	Dec 12  00:07:21	Nicholas Aelick	2015	12
2	96	Dec 12  00:07:24	Boris Egorov	2015	12
2	97	Dec 12  00:07:24	Ryman	2015	12
2	98	Dec 12  00:07:33	Aymen Djellal	2015	12
2	99	Dec 12  00:07:34	Christopher Osaki	2015	12
2	100	Dec 12  00:07:36	Robert Offner	2015	12
1	1	Dec 13  00:08:22	glguy	2015	13
1	2	Dec 13  00:08:27	dsemi	2015	13
1	3	Dec 13  00:08:32	Austin	2015	13
1	4	Dec 13  00:08:37	ethankward	2015	13
1	5	Dec 13  00:08:46	Sreeram Ramachandran	2015	13
1	6	Dec 13  00:08:53	dfyz	2015	13
1	7	Dec 13  00:10:03	Tryneus	2015	13
1	8	Dec 13  00:10:05	Thomas Holmes	2015	13
1	9	Dec 13  00:10:27	Talchas	2015	13
1	10	Dec 13  00:10:41	ludic	2015	13
1	11	Dec 13  00:10:45	Roderic Day	2015	13
1	12	Dec 13  00:11:01	orez-	2015	13
1	13	Dec 13  00:11:20	asterite	2015	13
1	14	Dec 13  00:11:44	relsqui	2015	13
1	15	Dec 13  00:11:52	Ben Jones	2015	13
1	16	Dec 13  00:11:57	Anthony Nguyen	2015	13
1	17	Dec 13  00:12:04	dougg3	2015	13
1	18	Dec 13  00:12:06	edanaher	2015	13
1	19	Dec 13  00:12:15	epitron	2015	13
1	20	Dec 13  00:12:22	klieth	2015	13
1	21	Dec 13  00:12:39	malisper	2015	13
1	22	Dec 13  00:12:41	(AoC++)	2015	13
1	23	Dec 13  00:12:47	stringham	2015	13
1	24	Dec 13  00:12:57	0x0dea	2015	13
1	25	Dec 13  00:12:58	Igor Naverniouk	2015	13
1	26	Dec 13  00:13:11	Eli Lipsitz	2015	13
1	27	Dec 13  00:13:21	Andre LeBlanc	2015	13
1	28	Dec 13  00:13:47	Chouser	2015	13
1	29	Dec 13  00:13:57	(anonymous user #44119)	2015	13
1	30	Dec 13  00:14:02	Paweł Pamuła	2015	13
1	31	Dec 13  00:14:04	Marek Kukan	2015	13
1	32	Dec 13  00:14:05	Michael C. Martin	2015	13
1	33	Dec 13  00:14:06	Ryan Smith	2015	13
1	34	Dec 13  00:14:10	def-	2015	13
1	35	Dec 13  00:14:16	Michał Sylwester	2015	13
1	36	Dec 13  00:14:26	Jeff Till	2015	13
1	37	Dec 13  00:14:29	jspeiser	2015	13
1	38	Dec 13  00:14:44	marchelzo	2015	13
1	39	Dec 13  00:14:58	Chris Egerton	2015	13
1	40	Dec 13  00:15:07	Piotr Piatkowski	2015	13
1	41	Dec 13  00:15:09	(anonymous user #31658)	2015	13
1	42	Dec 13  00:15:10	Thomas Lamb	2015	13
1	43	Dec 13  00:15:16	@geoffcanyon	2015	13
1	44	Dec 13  00:15:21	Bali_Balo	2015	13
1	45	Dec 13  00:15:33	soolar	2015	13
1	46	Dec 13  00:15:40	chz16	2015	13
1	47	Dec 13  00:16:02	Michael Giuffrida	2015	13
1	48	Dec 13  00:16:22	Andrew Skalski	2015	13
1	49	Dec 13  00:16:50	(anonymous user #18180)	2015	13
1	50	Dec 13  00:17:31	dylanhart	2015	13
1	51	Dec 13  00:17:57	@xAndy	2015	13
1	52	Dec 13  00:18:02	Alex Crimi	2015	13
1	53	Dec 13  00:18:07	kevinavery	2015	13
1	54	Dec 13  00:18:18	(anonymous user #19765)	2015	13
1	55	Dec 13  00:18:24	cookieraid	2015	13
1	56	Dec 13  00:18:25	Jonathan Ostrander	2015	13
1	57	Dec 13  00:18:39	RotaryProphet	2015	13
1	58	Dec 13  00:18:41	Lance Nathan	2015	13
1	59	Dec 13  00:18:43	ns-szhang	2015	13
1	60	Dec 13  00:18:51	Scott Handelman	2015	13
1	61	Dec 13  00:18:52	juju2143	2015	13
1	62	Dec 13  00:18:54	player1537	2015	13
1	63	Dec 13  00:19:00	japillow	2015	13
1	64	Dec 13  00:19:00	Cory Chamblin	2015	13
1	65	Dec 13  00:19:23	Sam	2015	13
1	66	Dec 13  00:19:31	+merlan #flirora	2015	13
1	67	Dec 13  00:19:38	Paradoxide	2015	13
1	68	Dec 13  00:19:46	alavers	2015	13
1	69	Dec 13  00:19:48	neckro	2015	13
1	70	Dec 13  00:19:49	phil_r	2015	13
1	71	Dec 13  00:20:22	ratmatix	2015	13
1	72	Dec 13  00:20:23	ezfe	2015	13
1	73	Dec 13  00:20:41	JP Burke	2015	13
1	74	Dec 13  00:20:47	Rossen	2015	13
1	75	Dec 13  00:20:53	Avery Crespi	2015	13
1	76	Dec 13  00:21:03	aaditya prakash	2015	13
1	77	Dec 13  00:21:03	(anonymous user #29405)	2015	13
1	78	Dec 13  00:21:05	@ckk	2015	13
1	79	Dec 13  00:21:11	minno726	2015	13
1	80	Dec 13  00:21:14	g-p-g	2015	13
1	81	Dec 13  00:21:20	(anonymous user #6947)	2015	13
1	82	Dec 13  00:21:21	Christopher	2015	13
1	83	Dec 13  00:21:23	bufordsharkley	2015	13
1	84	Dec 13  00:21:23	pdcamilleri	2015	13
1	85	Dec 13  00:21:24	Roger Versluis	2015	13
1	86	Dec 13  00:21:28	(anonymous user #6961)	2015	13
1	87	Dec 13  00:21:35	Spurlock	2015	13
1	88	Dec 13  00:21:41	(anonymous user #12617)	2015	13
1	89	Dec 13  00:22:13	djimenez	2015	13
1	90	Dec 13  00:22:28	(anonymous user #14246)	2015	13
1	91	Dec 13  00:22:46	Aymen Djellal	2015	13
1	92	Dec 13  00:22:54	(anonymous user #47933)	2015	13
1	93	Dec 13  00:22:55	1337Flash	2015	13
1	94	Dec 13  00:23:42	LieutenantSwr2d2	2015	13
1	95	Dec 13  00:23:52	(anonymous user #31480)	2015	13
1	96	Dec 13  00:23:54	lukechampine	2015	13
1	97	Dec 13  00:24:02	Robert Offner	2015	13
1	98	Dec 13  00:24:05	(AoC++)	2015	13
1	99	Dec 13  00:24:14	Alex Koay	2015	13
1	100	Dec 13  00:24:19	Mitch Keenan	2015	13
2	1	Dec 13  00:06:17	Sreeram Ramachandran	2015	13
2	2	Dec 13  00:06:27	Austin	2015	13
2	3	Dec 13  00:07:21	dsemi	2015	13
2	4	Dec 13  00:07:25	glguy	2015	13
2	5	Dec 13  00:07:32	dfyz	2015	13
2	6	Dec 13  00:07:41	Anthony Nguyen	2015	13
2	7	Dec 13  00:07:56	ethankward	2015	13
2	8	Dec 13  00:08:33	Thomas Holmes	2015	13
2	9	Dec 13  00:09:02	Roderic Day	2015	13
2	10	Dec 13  00:09:08	stringham	2015	13
2	11	Dec 13  00:09:12	Ben Jones	2015	13
2	12	Dec 13  00:09:13	ludic	2015	13
2	13	Dec 13  00:09:14	Tryneus	2015	13
2	14	Dec 13  00:09:35	Jesse Rolheiser	2015	13
2	15	Dec 13  00:09:42	orez-	2015	13
2	16	Dec 13  00:09:49	epitron	2015	13
2	17	Dec 13  00:09:53	Talchas	2015	13
2	18	Dec 13  00:10:11	asterite	2015	13
2	19	Dec 13  00:10:21	(AoC++)	2015	13
2	20	Dec 13  00:10:38	dougg3	2015	13
2	21	Dec 13  00:10:44	relsqui	2015	13
2	22	Dec 13  00:10:55	0x0dea	2015	13
2	23	Dec 13  00:11:01	edanaher	2015	13
2	24	Dec 13  00:11:13	klieth	2015	13
2	25	Dec 13  00:11:16	Eli Lipsitz	2015	13
2	26	Dec 13  00:11:30	Thomas Lamb	2015	13
2	27	Dec 13  00:11:37	malisper	2015	13
2	28	Dec 13  00:11:45	Paweł Pamuła	2015	13
2	29	Dec 13  00:11:48	Marek Kukan	2015	13
2	30	Dec 13  00:11:53	Andre LeBlanc	2015	13
2	31	Dec 13  00:11:57	Ryan Smith	2015	13
2	32	Dec 13  00:12:07	(anonymous user #31658)	2015	13
2	33	Dec 13  00:12:08	Chouser	2015	13
2	34	Dec 13  00:12:12	Michael C. Martin	2015	13
2	35	Dec 13  00:12:16	marchelzo	2015	13
2	36	Dec 13  00:12:20	jspeiser	2015	13
2	37	Dec 13  00:12:23	Igor Naverniouk	2015	13
2	38	Dec 13  00:12:52	chz16	2015	13
2	39	Dec 13  00:12:52	(anonymous user #44119)	2015	13
2	40	Dec 13  00:13:04	def-	2015	13
2	41	Dec 13  00:13:13	Jeff Till	2015	13
2	42	Dec 13  00:13:23	Michał Sylwester	2015	13
2	43	Dec 13  00:13:30	Bali_Balo	2015	13
2	44	Dec 13  00:13:34	RotaryProphet	2015	13
2	45	Dec 13  00:13:35	Chris Egerton	2015	13
2	46	Dec 13  00:13:44	soolar	2015	13
2	47	Dec 13  00:13:53	@geoffcanyon	2015	13
2	48	Dec 13  00:14:03	Piotr Piatkowski	2015	13
2	49	Dec 13  00:14:53	(anonymous user #19765)	2015	13
2	50	Dec 13  00:15:08	(anonymous user #18180)	2015	13
2	51	Dec 13  00:15:09	juju2143	2015	13
2	52	Dec 13  00:15:12	Scott Handelman	2015	13
2	53	Dec 13  00:15:15	Michael Giuffrida	2015	13
2	54	Dec 13  00:15:28	Andrew Skalski	2015	13
2	55	Dec 13  00:15:30	LieutenantSwr2d2	2015	13
2	56	Dec 13  00:15:35	yigal irani	2015	13
2	57	Dec 13  00:15:41	japillow	2015	13
2	58	Dec 13  00:15:43	+merlan #flirora	2015	13
2	59	Dec 13  00:15:55	Jonathan Ostrander	2015	13
2	60	Dec 13  00:15:55	dylanhart	2015	13
2	61	Dec 13  00:16:14	Cory Chamblin	2015	13
2	62	Dec 13  00:16:16	kevinavery	2015	13
2	63	Dec 13  00:16:24	@xAndy	2015	13
2	64	Dec 13  00:16:26	(anonymous user #29405)	2015	13
2	65	Dec 13  00:16:34	Lance Nathan	2015	13
2	66	Dec 13  00:16:52	Alex Crimi	2015	13
2	67	Dec 13  00:16:53	player1537	2015	13
2	68	Dec 13  00:17:15	ezfe	2015	13
2	69	Dec 13  00:17:17	ns-szhang	2015	13
2	70	Dec 13  00:17:19	cookieraid	2015	13
2	71	Dec 13  00:17:22	neckro	2015	13
2	72	Dec 13  00:17:23	Sam	2015	13
2	73	Dec 13  00:17:43	alavers	2015	13
2	74	Dec 13  00:17:46	Roger Versluis	2015	13
2	75	Dec 13  00:17:55	balidani	2015	13
2	76	Dec 13  00:18:15	Spurlock	2015	13
2	77	Dec 13  00:18:19	(anonymous user #12617)	2015	13
2	78	Dec 13  00:18:25	Christopher	2015	13
2	79	Dec 13  00:18:26	@ReadableName	2015	13
2	80	Dec 13  00:18:29	(anonymous user #6947)	2015	13
2	81	Dec 13  00:18:30	Robert Offner	2015	13
2	82	Dec 13  00:18:32	JP Burke	2015	13
